id	output
[137,"0xE0339c80fFDE91F3e20494Df88d4206D86024cdF"]	{"name": "Dogelon (PoS)", "symbol": "ELON", "decimals": 18}
[137,"0x6264889F0616831bfF0144652588902124469b05"]	{"name": "TO_Test_Token", "symbol": "TOTT", "decimals": 18}
[137,"0x2c76D946B2233f7BAb414F07a7880e3C14b90657"]	{"name": "FitnessEver", "symbol": "EFIT", "decimals": 18}
[137,"0x301735eB8500C5C1D1C64AD35f43601db76220D8"]	{"name": "MyToken", "symbol": "MTK", "decimals": 18}
[137,"0xF53562a26b8F275D3843B2A29ecA4e80A95Ea036"]	{"name": "Seven Classic", "symbol": "SEVENC", "decimals": 18}
[137,"0xFbBE4b730e1e77d02dC40fEdF9438E2802eab3B5"]	{"name": "NZD Stablecoin (Polygon PoS)", "symbol": "NZDS", "decimals": 6}
[137,"0x18a20D7d163621A48f8EA2e097C14cD5C28a9955"]	{"name": "Test Token", "symbol": "TESTX", "decimals": 18}
[137,"0x9A06Db14D639796B25A6ceC6A1bf614fd98815EC"]	{"name": "$ZKP Token", "symbol": "$ZKP", "decimals": 18}
[8453,"0xF56B3b3972F2f154555a0b62FF5A22b7b2A3C90B"]	{"name": "ZAP", "symbol": "ZAP", "decimals": 18}
[8453,"0x8C9037D1Ef5c6D1f6816278C7AAF5491d24CD527"]	{"name": "Moxie", "symbol": "MOXIE", "decimals": 18}
[8453,"0x8DDCe09987d46E5A9b984177485C93e778e69020"]	{"name": "CHARIZZMA", "symbol": "CHARIZZMA", "decimals": 18}
[8453,"0xE4fCf2D991505089bBb36275570757c1f9800cB0"]	{"name": "PURR", "symbol": "purrcoin", "decimals": 18}
[8453,"0x4fA3d4eFe19e4C35D353dc6B62894969945C20D9"]	{"name": "This Is Fine Purrs", "symbol": "THISISFINE", "decimals": 18}
[8453,"0xD82186B89d6C2Dc289E4B5864Aad388FB8FDf63a"]	{"name": "Mock AZ Token", "symbol": "AZ", "decimals": 18}
[8453,"0xeeC468333ccc16D4BF1cEf497A56cf8C0aAe4Ca3"]	{"name": "Anzen Token", "symbol": "ANZ", "decimals": 18}
[1,"0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984"]	{"name": "Uniswap", "symbol": "UNI", "decimals": 18}
[1,"0x2A5A4994997AEe570202EB4CCdBB806bbC63fc7E"]	{"name": "Obscurium", "symbol": "OBSC", "decimals": 9}
[1,"0x9A406c9e6054C1F2aBB04569012A089C749689dD"]	{"name": "TestKernel", "symbol": "TKER", "decimals": 18}
[1,"0x30D20208d987713f46DFD34EF128Bb16C404D10f"]	{"name": "Stader", "symbol": "SD", "decimals": 18}
[1,"0x6A43795941113c2F58EB487001f4f8eE74b6938A"]	{"name": "Stabull Finance", "symbol": "STABUL", "decimals": 18}
[1,"0xdDAEC87DdF05b4780272E9E1A5e8d3888d0206C8"]	{"name": "Sector AI", "symbol": "SECTOR", "decimals": 9}
[1,"0x8e729198d1C59B82bd6bBa579310C40d740A11C2"]	{"name": "Alvara", "symbol": "ALVA", "decimals": 18}
[1,"0x22514fFb0d7232a56F0c24090E7B68f179FAA940"]	{"name": "QORPO Token", "symbol": "QORPO", "decimals": 18}
[1,"0x6E2a43be0B1d33b726f0CA3b8de60b3482b8b050"]	{"name": "Arkham", "symbol": "ARKM", "decimals": 18}
[1,"0x79D464248516Bc6977cA2069ba15d8D1044479D8"]	{"name": "GPUnet", "symbol": "GPU", "decimals": 18}
[1,"0x3B50805453023a91a8bf641e279401a0b23FA6F9"]	{"name": "Renzo", "symbol": "REZ", "decimals": 18}
[1,"0xfc60fc0145D7330e5abcFc52AF7B043a1cE18e7d"]	{"name": "GVNR", "symbol": "GVNR", "decimals": 18}
[1,"0xF46e4f72db2B59DA43c23a1c85707A6D6D822EC6"]	{"name": "MESH AI", "symbol": "MESH", "decimals": 9}
[8453,"0x9409c81D5bf8fd6e651F08E1C81c8b175A1E64F7"]	{"name": "Peepo", "symbol": "PEEPO", "decimals": 18}
[8453,"0x42069dE48741Db40aeF864F8764432bBccbD0B69"]	{"name": "All Street Bets", "symbol": "BETS", "decimals": 18}
[8453,"0x62f342C1f7345E534860A757CB65335a610b1E12"]	{"name": "Slinky Dog", "symbol": "SLNKY", "decimals": 18}
[8453,"0x0578d8A44db98B23BF096A382e016e29a5Ce0ffe"]	{"name": "higher", "symbol": "HIGHER", "decimals": 18}
[8453,"0x66fc31b3233c7C001bdD21Ff6E5E66fA08EF85D0"]	{"name": "Pink", "symbol": "PINK", "decimals": 10}
[8453,"0xC841b4eaD3F70bE99472FFdB88E5c3C7aF6A481a"]	{"name": "$TRUST ME BROs by Virtuals", "symbol": "TRUST", "decimals": 18}
[8453,"0x25e1c298F100d7C600E9e44d46788C1Ebbd4f69B"]	{"name": "Pike Token", "symbol": "P", "decimals": 18}
[8453,"0xef0fd52e65DdcDc201E2055a94D2aBff6fF10a7a"]	{"name": "WanderCoin", "symbol": "WANDER", "decimals": 18}
[8453,"0x300C696Ba3D522a263C3c3bb402824388e09Fa91"]	{"name": "CryptoCitizens", "symbol": "CITIZEN", "decimals": 18}
[8453,"0x504A26cf29674bC77A9341e73f88CCEcc864034c"]	{"name": "Sympson by Virtuals", "symbol": "SYMP", "decimals": 18}
[8453,"0xbf6b0d8E280d5D6004b586dBb3F7d8059a58EbCB"]	{"name": "Super Loose Universal Token", "symbol": "SLUT", "decimals": 18}
[8453,"0xf5C83eA805e5aeFf5De24C7Da23eF246C2BF8Ec7"]	{"name": "Based Monsta", "symbol": "MONSTA", "decimals": 18}
[8453,"0xe4A7b54c0A30Da69c04Dc54b89868C185Ff382bC"]	{"name": "Emilia by Virtuals", "symbol": "EMILIA", "decimals": 18}
[8453,"0xACf80A4e55F5f28e1e7d261a221cA495DB5bcbB3"]	{"name": "XAVI by Virtuals", "symbol": "XAVI", "decimals": 18}
[8453,"0x0B3EAEAd748facDb9d943d3407011f16Eb17D0Cf"]	{"name": "Primex Finance", "symbol": "PMX", "decimals": 18}
[8453,"0x1cfc22860Fe46A622e3C2D1c9b036412467Ef4C9"]	{"name": "Hana by Virtuals", "symbol": "HANA", "decimals": 18}
[8453,"0xB676f87A6E701f0DE8De5Ab91B56b66109766DB1"]	{"name": "BLOCKLORDS", "symbol": "LRDS", "decimals": 18}
[8453,"0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb"]	{"name": "Dai Stablecoin", "symbol": "DAI", "decimals": 18}
[8453,"0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf"]	{"name": "Coinbase Wrapped BTC", "symbol": "cbBTC", "decimals": 8}
[8453,"0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA"]	{"name": "USD Base Coin", "symbol": "USDbC", "decimals": 6}
[8453,"0xd4CFd1FE8A5504D71F1Ec283502F1B558c11b44d"]	{"name": "Not Eligible", "symbol": "NOT", "decimals": 18}
[8453,"0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf"]	{"name": "Venice Token", "symbol": "VVV", "decimals": 18}
[8453,"0xa4f134de49D80e83D2dE6e73845c506BDB3b9D59"]	{"name": "SHADES", "symbol": "SHADES", "decimals": 18}
[8453,"0xb32D856cAd3D2EF07C94867A800035E37241247C"]	{"name": "ClipperDirect Pool Token", "symbol": "CLPRDRPL", "decimals": 18}
[8453,"0x1F8E32cC9E3b89397fBD7BBd7bc7E9cA4993CAbe"]	{"name": "Raindrop", "symbol": "RAIN", "decimals": 18}
[8453,"0xD3b0b58eC9516e4b875a075328E2CB059d4d54dB"]	{"name": "ArchAI", "symbol": "archai", "decimals": 18}
[8453,"0xA0db3ebeE90AB95B4F2e5971a28258D432063f0b"]	{"name": "KIFFCOIN", "symbol": "KIFF", "decimals": 18}
[8453,"0x3B313f5615Bbd6b200C71f84eC2f677B94DF8674"]	{"name": "Gloria by Virtuals", "symbol": "GLORIA", "decimals": 18}
[8453,"0x58Db197E91Bc8Cf1587F75850683e4bd0730e6BF"]	{"name": "Axelrod by Virtuals", "symbol": "AXR", "decimals": 18}
[8453,"0xBDC27118Ca76B375C6887b0ff068aFb03DfC21A0"]	{"name": "Arbus by Virtuals", "symbol": "ARBUS", "decimals": 18}
[8453,"0x7300B37DfdfAb110d83290A29DfB31B1740219fE"]	{"name": "Mamo", "symbol": "MAMO", "decimals": 18}
[8453,"0x7431aDa8a591C955a994a21710752EF9b882b8e3"]	{"name": "MOR", "symbol": "MOR", "decimals": 18}
[8453,"0x8e306E02ec1EFFC4fDAd3f952fbEEebf3730ae19"]	{"name": "AthenaX9", "symbol": "AiX9", "decimals": 18}
[8453,"0xF9569cFb8FD265e91aa478d86ae8c78b8AF55Df4"]	{"name": "Auki Token", "symbol": "AUKI", "decimals": 18}
[8453,"0x08C716081F6BeEc9f3451016608dD8A3C2d929E6"]	{"name": "OMKARSETH", "symbol": "OKSTH", "decimals": 18}
[8453,"0x83bA24c452C72512ac96e8c62878d7eE0E4C0225"]	{"name": "CRAZYWORK", "symbol": "CRAZYWORK", "decimals": 18}
[8453,"0x79dacb99A8698052a9898E81Fdf883c29efb93cb"]	{"name": "Acolyte by Virtuals", "symbol": "ACOLYT", "decimals": 18}
[8453,"0x6D96f18F00B815B2109A3766E79F6A7aD7785624"]	{"name": "Patience Token", "symbol": "PATIENCE", "decimals": 18}
[8453,"0x5B0Af37457dAb8B990C32Ccb1b91386ABE333B05"]	{"name": "WOWOW", "symbol": "WOWOW", "decimals": 18}
